system:index,area,class,territory,year,.geo
0_20_0,3291.290304513982,3,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,1207.3172421095232,6,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,20.668394825622492,11,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_3,32.86117799334706,13,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,5.900289294433599,15,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,91.79359603723151,18,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,0.018759955993652343,21,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_7,16.512222326538083,23,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_8,0.4402095607299805,24,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_9,8.066955869384762,25,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_10,165.52849508251893,33,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,15940.979662396561,3,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,1757.1145752914667,6,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,65.94714838971635,11,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,3.3039714218139573,13,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,2327.2223516819467,15,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,2.5066140527343785,18,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_6,590.5745120942436,21,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_7,52.196276063415404,23,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_8,6.098186913696288,24,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_9,59.128569505737154,25,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_10,0.5569130281372068,31,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_11,284.5480006752898,33,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,12454.736108710274,3,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_1,492.98287313695664,6,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,10.10758411071781,11,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_3,8.310931306823715,13,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_4,129.62871566626026,15,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_5,46.820739877319355,21,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_6,0.002681216613769531,23,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_7,0.17070322064208973,24,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_8,0.259182039916992,25,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_9,30.202694842163005,33,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,12769.893400770055,3,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,3212.145406623789,6,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,2024.9972388225472,11,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_3,2944.4905104906516,12,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_4,111.16848701470991,15,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_5,34.377803985168555,18,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_6,124.9888161613769,21,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_7,38.11307532757571,23,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_8,0.06417291369628904,24,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_9,86.1249834729616,25,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_10,8.916176147460938E-4,27,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_11,22.41790124377432,29,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_12,254.53605973236193,33,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
